时间点,车牌号,经度,纬度,速度,地址
,,103.859238,36.312523,0,甘肃省兰州市皋兰县水阜镇水埠停车区-公厕西北约177米
,,103.858408,36.311799,0,甘肃省兰州市皋兰县水阜镇甘肃正尚东北约123米
,,103.857298,36.310849,0,甘肃省兰州市皋兰县水阜镇甘肃正尚西北约78米
,,103.857088,36.310601,0,甘肃省兰州市皋兰县水阜镇甘肃正尚西南约96米
,,103.856839,36.310174,0,甘肃省兰州市皋兰县水阜镇甘肃正尚西南约132米
,,103.856469,36.309018,0,甘肃省兰州市皋兰县水阜镇小沟东北约228米
,,103.856449,36.308868,0,甘肃省兰州市皋兰县水阜镇小沟东北约212米
,,103.856450,36.308428,0,甘肃省兰州市皋兰县水阜镇小沟东北约168米
,,103.856550,36.307987,0,甘肃省兰州市皋兰县水阜镇小沟东北约135米
,,103.856831,36.307434,0,甘肃省兰州市皋兰县水阜镇小沟东北约125米
,,103.857643,36.306406,0,甘肃省兰州市皋兰县水阜镇小沟东南约209米
,,103.858084,36.305633,0,甘肃省兰州市皋兰县水阜镇小沟东南约285米
,,103.858445,36.304059,0,甘肃省兰州市皋兰县水阜镇细沟东北约324米
,,103.858737,36.302627,0,甘肃省兰州市皋兰县水阜镇细沟东北约247米
,,103.858897,36.301806,0,甘肃省兰州市皋兰县水阜镇细沟东北约242米
,,103.858888,36.301496,0,甘肃省兰州市皋兰县水阜镇细沟东南约243米
,,103.858808,36.301207,0,甘肃省兰州市皋兰县水阜镇细沟东南约242米
,,103.858458,36.300670,0,甘肃省兰州市皋兰县水阜镇细沟东南约237米
,,103.857499,36.299518,0,甘肃省兰州市皋兰县水阜镇细沟东南约277米
,,103.856299,36.298090,0,甘肃省兰州市皋兰县水阜镇水阜河东北约354米
,,103.855049,36.296603,0,甘肃省兰州市皋兰县水阜镇水阜河西北约178米
,,103.853938,36.295496,0,甘肃省兰州市皋兰县水阜镇水阜河西北约133米
,,103.852687,36.294231,0,甘肃省兰州市皋兰县水阜镇坪尖子东北约81米
,,103.851136,36.292651,0,甘肃省兰州市皋兰县水阜镇坪尖子西南约161米
,,103.850094,36.291636,0,甘肃省兰州市皋兰县水阜镇3道岘东北约127米
,,103.849392,36.291206,0,甘肃省兰州市皋兰县水阜镇3道岘
,,103.847368,36.290326,0,甘肃省兰州市皋兰县水阜镇3道岘西南约159米
,,103.846295,36.289703,0,甘肃省兰州市皋兰县水阜镇头道岘东南约275米
,,103.844902,36.288396,0,甘肃省兰州市皋兰县水阜镇头道岘东南约224米
,,103.843338,36.286872,0,甘肃省兰州市皋兰县水阜镇老虎台子西北约254米
,,103.841703,36.285520,0,甘肃省兰州市皋兰县水阜镇老虎台子西北约221米
,,103.839807,36.284703,0,甘肃省兰州市皋兰县水阜镇老虎台子西北约368米
,,103.838392,36.283849,0,甘肃省兰州市皋兰县水阜镇老虎沟东北约446米
,,103.837881,36.283258,0,甘肃省兰州市皋兰县水阜镇老虎沟西北约380米
,,103.836827,36.281817,0,甘肃省兰州市皋兰县水阜镇老虎沟西北约243米
,,103.835563,36.280139,0,甘肃省兰州市皋兰县水阜镇老虎沟西北约221米
,,103.835272,36.279864,0,甘肃省兰州市皋兰县水阜镇兰州宇同东方工贸有限公司东南约206米
,,103.834098,36.279005,0,甘肃省兰州市皋兰县水阜镇兰州宇同东方工贸有限公司东南约179米
,,103.832754,36.278119,0,甘肃省兰州市皋兰县水阜镇兰州宇同东方工贸有限公司西南约253米
,,103.831871,36.277564,0,甘肃省兰州市皋兰县水阜镇兰州宇同东方工贸有限公司西南约331米
,,103.831269,36.277315,0,甘肃省兰州市皋兰县水阜镇瀚洋玻璃东北约370米
,,103.830406,36.277110,0,甘肃省兰州市皋兰县水阜镇瀚洋玻璃东北约290米
,,103.829683,36.277073,0,甘肃省兰州市皋兰县水阜镇瀚洋玻璃东北约231米
,,103.827707,36.277246,0,甘肃省兰州市皋兰县水阜镇瀚洋玻璃东北约140米
,,103.825641,36.277409,0,甘肃省兰州市皋兰县水阜镇瀚洋玻璃西北约227米
,,103.825050,36.277358,0,甘肃省兰州市皋兰县水阜镇瀚洋玻璃西北约265米
,,103.824298,36.277139,0,甘肃省兰州市皋兰县水阜镇瀚洋玻璃西北约312米
,,103.823746,36.276817,0,甘肃省兰州市皋兰县水阜镇瀚洋玻璃西北约347米
,,103.823436,36.276551,0,甘肃省兰州市皋兰县水阜镇瀚洋玻璃西北约368米
,,103.822994,36.275888,0,甘肃省兰州市皋兰县水阜镇瀚洋玻璃西南约402米
,,103.822192,36.274248,0,甘肃省兰州市皋兰县水阜镇瀚洋玻璃西南约513米
,,103.821260,36.272370,0,甘肃省兰州市皋兰县水阜镇
,,103.820909,36.271884,0,甘肃省兰州市皋兰县水阜镇
,,103.820418,36.271511,0,甘肃省兰州市皋兰县水阜镇
,,103.819827,36.271248,0,甘肃省兰州市皋兰县水阜镇
,,103.817774,36.270761,0,甘肃省兰州市皋兰县水阜镇牟家沙沟东南约269米
,,103.816573,36.270324,0,甘肃省兰州市皋兰县水阜镇牟家沙沟东南约206米
,,103.816052,36.269969,0,甘肃省兰州市皋兰县水阜镇牟家沙沟东南约211米
,,103.815641,36.269522,0,甘肃省兰州市皋兰县水阜镇牟家沙沟东南约245米
,,103.815311,36.268955,0,甘肃省兰州市皋兰县水阜镇
,,103.815181,36.268516,0,甘肃省兰州市皋兰县水阜镇
,,103.815151,36.268046,0,甘肃省兰州市皋兰县水阜镇
,,103.815220,36.267555,0,甘肃省兰州市皋兰县水阜镇
,,103.815400,36.267104,0,甘肃省兰州市皋兰县水阜镇
,,103.815750,36.266570,0,甘肃省兰州市皋兰县水阜镇
,,103.816210,36.266156,0,甘肃省兰州市皋兰县水阜镇
,,103.816581,36.265932,0,甘肃省兰州市皋兰县水阜镇
,,103.818573,36.264910,0,甘肃省兰州市皋兰县水阜镇
,,103.820214,36.263930,0,甘肃省兰州市皋兰县忠和镇高岭岘西北约747米
,,103.820645,36.263514,0,甘肃省兰州市皋兰县忠和镇高岭岘西北约688米
,,103.821796,36.262028,0,甘肃省兰州市皋兰县忠和镇高岭岘西北约513米
,,103.823589,36.260722,0,甘肃省兰州市皋兰县忠和镇高岭岘西北约309米
,,103.824020,36.260316,0,甘肃省兰州市皋兰县忠和镇高岭岘西北约260米
,,103.824551,36.259608,0,甘肃省兰州市皋兰县忠和镇高岭岘西南约211米
,,103.824891,36.258792,0,甘肃省兰州市皋兰县忠和镇高岭岘西南约217米
,,103.824991,36.258251,0,甘肃省兰州市皋兰县忠和镇高岭岘西南约250米
,,103.824960,36.257451,0,甘肃省兰州市皋兰县忠和镇高岭岘西南约323米
,,103.824759,36.256693,0,甘肃省兰州市皋兰县忠和镇高岭岘西南约405米
,,103.824518,36.256236,0,甘肃省兰州市皋兰县忠和镇高岭岘西南约460米
,,103.824157,36.255852,0,甘肃省兰州市皋兰县忠和镇高岭岘西南约513米
,,103.823755,36.255527,0,甘肃省兰州市皋兰县忠和镇高岭岘西南约562米
,,103.823063,36.255187,0,甘肃省兰州市皋兰县忠和镇高岭岘西南约627米
,,103.821219,36.254622,0,甘肃省兰州市皋兰县忠和镇小圈沟东北约682米
,,103.819064,36.254008,0,甘肃省兰州市皋兰县忠和镇小圈沟东北约477米
,,103.818143,36.253749,0,甘肃省兰州市皋兰县忠和镇小圈沟东北约389米
,,103.816641,36.253554,0,甘肃省兰州市皋兰县忠和镇小圈沟东北约257米
,,103.814489,36.253424,0,甘肃省兰州市皋兰县忠和镇小圈沟东北约104米
,,103.812619,36.253238,0,甘肃省兰州市皋兰县忠和镇小圈沟西北约150米
,,103.811918,36.252973,0,甘肃省兰州市皋兰县忠和镇小圈沟西北约198米
,,103.811508,36.252715,0,甘肃省兰州市皋兰县忠和镇小圈沟西北约230米
,,103.811168,36.252397,0,甘肃省兰州市皋兰县忠和镇小圈沟西南约260米
,,103.810908,36.252028,0,甘肃省兰州市皋兰县忠和镇小圈沟西南约289米
,,103.810667,36.251409,0,甘肃省兰州市皋兰县忠和镇小圈沟西南约330米
,,103.810396,36.250060,0,甘肃省兰州市皋兰县忠和镇买道岘东北约385米
,,103.810266,36.249510,0,甘肃省兰州市皋兰县忠和镇买道岘东北约343米
,,103.810176,36.249320,0,甘肃省兰州市皋兰县忠和镇买道岘东北约326米
,,103.810185,36.249230,0,甘肃省兰州市皋兰县忠和镇买道岘东北约322米
,,103.810205,36.249120,0,甘肃省兰州市皋兰县忠和镇买道岘东北约319米
,,103.810054,36.247990,0,甘肃省兰州市皋兰县忠和镇买道岘东南约281米
,,103.809613,36.246011,0,甘肃省兰州市皋兰县忠和镇买道岘东南约329米
,,103.809561,36.244250,0,甘肃省兰州市皋兰县忠和镇野马沟西北约428米
,,103.809919,36.242487,0,甘肃省兰州市皋兰县忠和镇野马沟西北约232米
,,103.810486,36.240714,0,甘肃省兰州市皋兰县忠和镇野马沟
,,103.811084,36.238739,0,甘肃省兰州市皋兰县忠和镇野马沟东南约201米
,,103.811184,36.238068,0,甘肃省兰州市安宁区忠和镇
,,103.811172,36.236807,0,甘肃省兰州市安宁区忠和镇
,,103.810812,36.235779,0,甘肃省兰州市安宁区忠和镇
,,103.810141,36.234482,0,甘肃省兰州市安宁区忠和镇
,,103.810061,36.234342,0,甘肃省兰州市安宁区忠和镇
,,103.809961,36.234232,0,甘肃省兰州市安宁区忠和镇
,,103.809961,36.234212,0,甘肃省兰州市安宁区忠和镇
,,103.809770,36.233663,0,甘肃省兰州市安宁区忠和镇
,,103.809730,36.233193,0,甘肃省兰州市皋兰县忠和镇崖家沟东北约442米
,,103.809800,36.232752,0,甘肃省兰州市皋兰县忠和镇崖家沟东南约448米
,,103.810079,36.232281,0,甘肃省兰州市皋兰县忠和镇东升沟东北约428米
,,103.811167,36.230984,0,甘肃省兰州市皋兰县忠和镇东升沟东北约347米
,,103.812606,36.229415,0,甘肃省兰州市皋兰县忠和镇东升沟东北约364米
,,103.813975,36.227944,0,甘肃省兰州市皋兰县忠和镇东升沟东南约481米
,,103.815055,36.226814,0,甘肃省兰州市皋兰县忠和镇大沟西南约414米
,,103.815915,36.225536,0,甘肃省兰州市皋兰县忠和镇大沟西南约378米
,,103.817216,36.224052,0,甘肃省兰州市皋兰县忠和镇大沟西南约403米
,,103.818587,36.222387,0,甘肃省兰州市皋兰县忠和镇大沟西南约532米
,,103.819688,36.220593,0,甘肃省兰州市皋兰县忠和镇肖家沟东北约576米
,,103.820950,36.218667,0,甘肃省兰州市皋兰县忠和镇肖家沟东南约664米
,,103.822412,36.216756,0,甘肃省兰州市皋兰县忠和镇肖家沟东南约833米
,,103.823836,36.214806,0,甘肃省兰州市皋兰县忠和镇付家窑东北约907米
,,103.824307,36.213919,0,甘肃省兰州市皋兰县忠和镇付家窑东北约881米
,,103.825059,36.212107,0,甘肃省兰州市城关区盐场路街道
,,103.825731,36.210236,0,甘肃省兰州市城关区盐场路街道
,,103.826003,36.208652,0,甘肃省兰州市城关区青白石街道
,,103.826364,36.206796,0,甘肃省兰州市皋兰县忠和镇庙沟西北约589米
,,103.826656,36.205041,0,甘肃省兰州市皋兰县忠和镇庙沟西北约486米
,,103.826827,36.203998,0,甘肃省兰州市皋兰县忠和镇庙沟西北约456米
,,103.827039,36.202305,0,甘肃省兰州市皋兰县忠和镇庙沟西南约475米
,,103.827270,36.200601,0,甘肃省兰州市皋兰县忠和镇庙沟西南约560米
,,103.827462,36.199128,0,甘肃省兰州市皋兰县忠和镇庙沟西南约670米
,,103.827794,36.197533,0,甘肃省兰州市皋兰县忠和镇巷底西北约571米
,,103.828196,36.195986,0,甘肃省兰州市皋兰县忠和镇巷底西北约488米
,,103.828599,36.194430,0,甘肃省兰州市皋兰县忠和镇巷底西南约461米
,,103.829002,36.192823,0,甘肃省兰州市皋兰县忠和镇巷底西南约503米
,,103.829414,36.191216,0,甘肃省兰州市皋兰县忠和镇水源沟东北约583米
,,103.829737,36.189571,0,甘肃省兰州市皋兰县忠和镇水源沟东北约577米
,,103.829829,36.187980,0,甘肃省兰州市皋兰县忠和镇水源沟东南约607米
,,103.829810,36.186400,0,甘肃省兰州市皋兰县忠和镇水源沟东南约674米
,,103.829791,36.184821,0,甘肃省兰州市皋兰县忠和镇双涝池沟东北约634米
,,103.829783,36.183361,0,甘肃省兰州市皋兰县忠和镇双涝池沟东北约523米
,,103.829894,36.182009,0,甘肃省兰州市皋兰县忠和镇双涝池沟东北约457米
,,103.830156,36.180795,0,甘肃省兰州市皋兰县忠和镇双涝池沟东北约451米
,,103.830388,36.179721,0,甘肃省兰州市皋兰县忠和镇双涝池沟东南约479米
,,103.830670,36.178476,0,甘肃省兰州市皋兰县忠和镇堵墙沟东北约381米
,,103.831023,36.176760,0,甘肃省兰州市皋兰县忠和镇堵墙沟东北约227米
,,103.831355,36.174755,0,甘肃省兰州市皋兰县忠和镇堵墙沟东南约183米
,,103.831336,36.174285,0,甘肃省兰州市皋兰县忠和镇堵墙沟东南约202米
,,103.831096,36.173069,0,甘肃省兰州市皋兰县忠和镇堵墙沟东南约282米
,,103.830555,36.171859,0,甘肃省兰州市皋兰县忠和镇堵墙沟东南约386米
,,103.829403,36.169779,0,甘肃省兰州市皋兰县忠和镇大沟东北约225米
,,103.828701,36.168190,0,甘肃省兰州市皋兰县忠和镇大沟东南约187米
,,103.828211,36.166369,0,甘肃省兰州市皋兰县忠和镇大沟东南约330米
,,103.827619,36.164978,0,甘肃省兰州市皋兰县忠和镇大沟东南约470米
,,103.826557,36.163225,0,甘肃省兰州市皋兰县忠和镇中联重科工程起重机公司甘青特许营销保障中心东北约400米
,,103.825815,36.161337,0,甘肃省兰州市皋兰县忠和镇中联重科工程起重机公司甘青特许营销保障中心东南约285米
,,103.825424,36.159373,0,甘肃省兰州市皋兰县忠和镇中联重科工程起重机公司甘青特许营销保障中心东南约343米
,,103.825024,36.156908,0,甘肃省兰州市皋兰县忠和镇中联重科工程起重机公司甘青特许营销保障中心东南约553米
,,103.824813,36.155251,0,甘肃省兰州市皋兰县忠和镇永大酒店用品体验馆东南约709米
,,103.824652,36.152843,0,甘肃省兰州市皋兰县忠和镇北龙口5金机电城东南约754米
,,103.824321,36.150667,0,甘肃省兰州市皋兰县忠和镇皋兰加油站东北约794米
,,103.823788,36.148194,0,甘肃省兰州市皋兰县忠和镇甘肃卧龙岗园林公墓东北约683米
,,103.823637,36.145585,0,甘肃省兰州市皋兰县忠和镇卧龙岗东南约710米
,,103.823585,36.142915,0,甘肃省兰州市城关区盐场路街道千佛山东北约442米
,,103.823604,36.141744,0,甘肃省兰州市城关区盐场路街道千佛山东北约327米
,,103.823894,36.140639,0,甘肃省兰州市城关区盐场路街道千佛山东北约251米
,,103.824905,36.138423,0,甘肃省兰州市城关区盐场路街道千佛山东南约302米
,,103.826176,36.135642,0,甘肃省兰州市城关区盐场路街道千佛山东南约567米
,,103.827687,36.132336,0,甘肃省兰州市皋兰县忠和镇中铺子东北约831米
,,103.828798,36.129886,0,甘肃省兰州市城关区盐场路街道小沟西北约646米
,,103.829549,36.128503,0,甘肃省兰州市城关区盐场路街道小沟西北约483米
,,103.831162,36.126554,0,甘肃省兰州市城关区盐场路街道小沟东北约274米
,,103.832635,36.124416,0,甘肃省兰州市城关区盐场路街道小沟东北约213米
,,103.832855,36.123932,0,甘肃省兰州市城关区盐场路街道小沟东南约233米
,,103.833596,36.121998,0,甘肃省兰州市城关区盐场路街道兰州WARGAME联盟真人CS俱乐部东北约370米
,,103.833636,36.121747,0,甘肃省兰州市城关区盐场路街道兰州WARGAME联盟真人CS俱乐部东南约373米
,,103.833635,36.120997,0,甘肃省兰州市城关区盐场路街道兰州WARGAME联盟真人CS俱乐部东南约384米
,,103.833161,36.119064,0,甘肃省兰州市城关区盐场路街道陇奇山徐家院山庄东北约323米
,,103.833100,36.118074,0,甘肃省兰州市城关区盐场路街道陇奇山徐家院山庄东北约232米
,,103.833260,36.117351,0,甘肃省兰州市城关区盐场路街道陇奇山徐家院山庄东北约195米
,,103.833941,36.115778,0,甘肃省兰州市城关区盐场路街道三台湾西北约236米
,,103.834422,36.114639,0,甘肃省兰州市城关区盐场路街道三台湾西北约102米
,,103.834923,36.113489,0,甘肃省兰州市城关区盐场路街道三台湾
,,103.835473,36.112219,0,甘肃省兰州市城关区盐场路街道三台湾东南约183米
,,103.835854,36.110871,0,甘肃省兰州市城关区盐场路街道跨柳忠高速桥东北约301米
